Date,Year,Month,Day,Max Temp C,Min Temp C,Mean Temp C,Total Precip (mm)
18/08/2012,2012,8,18,32.8,13.1,23,0
19/08/2012,2012,8,19,34.9,13.1,24,0
20/08/2012,2012,8,20,34.1,16.2,25.2,0
21/08/2012,2012,8,21,31.1,14.7,22.9,2
22/08/2012,2012,8,22,27.8,9.1,18.5,0
23/08/2012,2012,8,23,25,7.9,16.5,0
24/08/2012,2012,8,24,22.8,10.3,16.6,0
25/08/2012,2012,8,25,25.3,7.2,16.3,0
26/08/2012,2012,8,26,27,9.9,18.5,0
27/08/2012,2012,8,27,29.4,13.1,21.3,0
28/08/2012,2012,8,28,24.6,12.9,18.8,1.6
29/08/2012,2012,8,29,24.8,8,16.4,0
30/08/2012,2012,8,30,25.8,10.2,18,0
31/08/2012,2012,8,31,25.5,9.5,17.5,0
1/9/2012,2012,9,1,25.6,10.5,18.1,0
2/9/2012,2012,9,2,25.2,5.7,15.5,0
3/9/2012,2012,9,3,24.5,8.3,16.4,0
4/9/2012,2012,9,4,25.9,12.8,19.4,0
5/9/2012,2012,9,5,23.6,7,15.3,0.2
6/9/2012,2012,9,6,24.5,6.9,15.7,0
7/9/2012,2012,9,7,26.1,6,16.1,0
8/9/2012,2012,9,8,30.1,5.9,18,0
9/9/2012,2012,9,9,29.3,14.9,22.1,3
10/9/2012,2012,9,10,19,11.8,15.4,
11/9/2012,2012,9,11,19.9,3.6,11.8,0
12/9/2012,2012,9,12,21,0.7,10.9,0
13/09/2012,2012,9,13,23.7,4,13.9,0
14/09/2012,2012,9,14,27.4,3.6,15.5,0
15/09/2012,2012,9,15,26.5,4.9,15.7,0
16/09/2012,2012,9,16,25.3,9.4,17.4,0
17/09/2012,2012,9,17,24.8,7.1,16,0
18/09/2012,2012,9,18,24.4,3.8,14.1,0
19/09/2012,2012,9,19,26,7.1,16.6,0
20/09/2012,2012,9,20,25.5,9.2,17.4,0
21/09/2012,2012,9,21,25.2,6.4,15.8,0
22/09/2012,2012,9,22,24.9,7.2,16.1,0
23/09/2012,2012,9,23,23.9,8,16,0
24/09/2012,2012,9,24,25.7,6.2,16,0
25/09/2012,2012,9,25,24.6,13,18.8,0
26/09/2012,2012,9,26,21.9,6.8,14.4,0
27/09/2012,2012,9,27,22.4,4.7,13.6,0
28/09/2012,2012,9,28,24,4.6,14.3,0
29/09/2012,2012,9,29,25.6,8.3,17,0
30/09/2012,2012,9,30,22.1,5.4,13.8,0
1/10/2012,2012,10,1,22.8,6.1,14.5,0
2/10/2012,2012,10,2,19.1,5.9,12.5,0
3/10/2012,2012,10,3,15.2,1.5,8.4,0
4/10/2012,2012,10,4,16.2,-0.8,7.7,0
5/10/2012,2012,10,5,15.6,-0.6,7.5,0
6/10/2012,2012,10,6,16.6,0.4,8.5,
7/10/2012,2012,10,7,17.7,-1.1,8.3,0
8/10/2012,2012,10,8,18.6,0.9,9.8,0
9/10/2012,2012,10,9,18.5,2.9,10.7,0
10/10/2012,2012,10,10,18.5,0.8,9.7,0
11/10/2012,2012,10,11,17.4,1.2,9.3,0
12/10/2012,2012,10,12,19,5.9,12.5,0
13/10/2012,2012,10,13,15.3,10.3,12.8,0.6
14/10/2012,2012,10,14,17.9,10.6,14.3,
15/10/2012,2012,10,15,19.8,9.2,14.5,1.6
16/10/2012,2012,10,16,15.9,9.6,12.8,5.8
17/10/2012,2012,10,17,14.5,-1.2,6.7,0
18/10/2012,2012,10,18,15.7,9.6,12.7,0.4
19/10/2012,2012,10,19,16.4,8.8,12.6,0.2
20/10/2012,2012,10,20,12.4,2.6,7.5,0
21/10/2012,2012,10,21,7.9,-2.6,2.7,1
22/10/2012,2012,10,22,8.1,0.5,4.3,0.8
23/10/2012,2012,10,23,5.7,2.8,4.3,13.8
24/10/2012,2012,10,24,5.2,3.3,4.3,3.4
25/10/2012,2012,10,25,9,1.3,5.2,
26/10/2012,2012,10,26,6.6,1.6,4.1,3
27/10/2012,2012,10,27,7,3.7,5.4,14.6
28/10/2012,2012,10,28,11.9,6.8,9.4,1
29/10/2012,2012,10,29,12.4,7.1,9.8,20.2
30/10/2012,2012,10,30,12.4,9,10.7,7.2
31/10/2012,2012,10,31,10.2,8.8,9.5,11.6
1/11/2012,2012,11,1,11.4,4.8,8.1,
2/11/2012,2012,11,2,11.6,3.2,7.4,0
3/11/2012,2012,11,3,13.2,10.6,11.9,0.8
4/11/2012,2012,11,4,14.5,8.4,11.5,0.6
5/11/2012,2012,11,5,16.7,5.7,11.2,0
6/11/2012,2012,11,6,9.8,3.3,6.6,3
7/11/2012,2012,11,7,12.6,0.3,6.5,0
8/11/2012,2012,11,8,6.9,-1,3,0
9/11/2012,2012,11,9,4.2,-0.4,1.9,0.2
10/11/2012,2012,11,10,2.7,-4,-0.7,0
11/11/2012,2012,11,11,1.1,-8.5,-3.7,0.8
12/11/2012,2012,11,12,3.9,0,2,3.6
13/11/2012,2012,11,13,6.3,2.8,4.6,0.2
14/11/2012,2012,11,14,7.9,3.9,5.9,0
15/11/2012,2012,11,15,5.7,3.6,4.7,0
16/11/2012,2012,11,16,6.5,3.9,5.2,0
17/11/2012,2012,11,17,7.7,5.8,6.8,6.4
18/11/2012,2012,11,18,7.6,4.7,6.2,3.2
19/11/2012,2012,11,19,12,4.6,8.3,8.6
20/11/2012,2012,11,20,11.8,7.9,9.9,4.2
21/11/2012,2012,11,21,9.7,2.3,6,0.4
22/11/2012,2012,11,22,6.2,-3.3,1.5,0
23/11/2012,2012,11,23,6.9,4.3,5.6,1.6
24/11/2012,2012,11,24,7.7,-2.2,2.8,0
25/11/2012,2012,11,25,4.9,-4.7,0.1,0
26/11/2012,2012,11,26,2.3,-6.1,-1.9,0
27/11/2012,2012,11,27,2.6,-6.2,-1.8,0
28/11/2012,2012,11,28,4.1,-1.8,1.2,0
29/11/2012,2012,11,29,6,4,5,1
30/11/2012,2012,11,30,7.9,4,6,3.2
1/12/2012,2012,12,1,11.2,7.1,9.2,1.6
2/12/2012,2012,12,2,8.5,3.9,6.2,
3/12/2012,2012,12,3,8.7,5.6,7.2,0.2
4/12/2012,2012,12,4,9.3,5.3,7.3,3.6
5/12/2012,2012,12,5,9.4,3.3,6.4,0
6/12/2012,2012,12,6,5.8,2.4,4.1,0.2
7/12/2012,2012,12,7,3.5,-0.9,1.3,1.8
8/12/2012,2012,12,8,1.5,-9.2,-3.9,0
9/12/2012,2012,12,9,-0.2,-3.8,-2,
10/12/2012,2012,12,10,0.5,-3.5,-1.5,
11/12/2012,2012,12,11,1.1,-1.8,-0.4,
12/12/2012,2012,12,12,2.7,-2.4,0.2,2.7
13/12/2012,2012,12,13,0.4,-5,-2.3,
14/12/2012,2012,12,14,1.4,-5.6,-2.1,3.6
15/12/2012,2012,12,15,1.5,-2.7,-0.6,1
16/12/2012,2012,12,16,1.6,-0.8,0.4,1.2
17/12/2012,2012,12,17,3.2,-0.9,1.2,4
18/12/2012,2012,12,18,2.6,-8.2,-2.8,0
19/12/2012,2012,12,19,1.8,-3.8,-1,0.6
20/12/2012,2012,12,20,5,1.8,3.4,3
21/12/2012,2012,12,21,3,-3.8,-0.4,1.8
22/12/2012,2012,12,22,1.1,-0.3,0.4,6.4
23/12/2012,2012,12,23,3.6,1.1,2.4,0.2
24/12/2012,2012,12,24,3.4,0.1,1.8,1.8
25/12/2012,2012,12,25,1.2,-1.3,-0.1,1
26/12/2012,2012,12,26,1.5,-1.5,0,
27/12/2012,2012,12,27,2.9,-0.2,1.4,0.8
28/12/2012,2012,12,28,1.5,-0.8,0.4,1
29/12/2012,2012,12,29,-0.1,-1.9,-1,3.2
30/12/2012,2012,12,30,-0.4,-7.1,-3.8,0
31/12/2012,2012,12,31,-2.3,-8.4,-5.4,0
1/1/2013,2013,1,1,-2.7,-8.4,-5.6,0
2/1/2013,2013,1,2,-2.4,-5.5,-4,0
3/1/2013,2013,1,3,-1.6,-3.6,-2.6,0
4/1/2013,2013,1,4,-1.7,-6.4,-4.1,0.2
5/1/2013,2013,1,5,-1.8,-6,-3.9,
6/1/2013,2013,1,6,0.5,-1,-0.3,0.4
7/1/2013,2013,1,7,1.3,-1.7,-0.2,8.2
8/1/2013,2013,1,8,2.5,-0.6,1,2.8
9/1/2013,2013,1,9,5.1,-0.8,2.2,16.4
10/1/2013,2013,1,10,2.1,-2.3,-0.1,0
11/1/2013,2013,1,11,-0.6,-9.4,-5,0
12/1/2013,2013,1,12,-3.5,-11.5,-7.5,0
13/01/2013,2013,1,13,-3.7,-9.5,-6.6,1
14/01/2013,2013,1,14,-1.9,-6.3,-4.1,0.6
15/01/2013,2013,1,15,-3.9,-11.8,-7.9,0
16/01/2013,2013,1,16,-3.1,-5.9,-4.5,0
17/01/2013,2013,1,17,-2.2,-4.2,-3.2,0
18/01/2013,2013,1,18,-0.6,-2.9,-1.8,0
19/01/2013,2013,1,19,-2.6,-6.8,-4.7,0
20/01/2013,2013,1,20,-1.5,-6.2,-3.9,0
21/01/2013,2013,1,21,-3.1,-6.3,-4.7,0
22/01/2013,2013,1,22,-6,-8.4,-7.2,0
23/01/2013,2013,1,23,-0.1,-6.2,-3.2,0
24/01/2013,2013,1,24,0.8,-1.6,-0.4,0
25/01/2013,2013,1,25,3,-1.3,0.9,0.8
26/01/2013,2013,1,26,3.1,-1.2,1,0.6
27/01/2013,2013,1,27,1.5,-0.6,0.5,0.2
28/01/2013,2013,1,28,-0.3,-4.9,-2.6,
29/01/2013,2013,1,29,4.3,-2.7,0.8,2.6
30/01/2013,2013,1,30,1.8,-1.5,0.2,0
31/01/2013,2013,1,31,3.2,-1.5,0.9,0
1/2/2013,2013,2,1,3.5,-1.9,0.8,0
2/2/2013,2013,2,2,0.6,-4.8,-2.1,0
3/2/2013,2013,2,3,5.7,-5.4,0.2,
4/2/2013,2013,2,4,4.3,-2.1,1.1,
5/2/2013,2013,2,5,8.4,-0.7,3.9,
6/2/2013,2013,2,6,5.4,1.6,3.5,1
7/2/2013,2013,2,7,4.8,-2.6,1.1,0.2
8/2/2013,2013,2,8,5,-5.2,-0.1,0
9/2/2013,2013,2,9,4.2,-2.1,1.1,0
10/2/2013,2013,2,10,3.9,-3.8,0.1,9.9
11/2/2013,2013,2,11,2.4,-4.7,-1.2,0
12/2/2013,2013,2,12,3.6,0.2,1.9,0
13/02/2013,2013,2,13,10.7,-2.5,4.1,0
14/02/2013,2013,2,14,7.7,-4.1,1.8,0
15/02/2013,2013,2,15,7.3,-3.2,2.1,0
16/02/2013,2013,2,16,6.4,2.8,4.6,1.4
17/02/2013,2013,2,17,5.6,-1.8,1.9,0
18/02/2013,2013,2,18,1.8,-5.7,-2,2.6
19/02/2013,2013,2,19,6.9,-2,2.5,1
20/02/2013,2013,2,20,5.3,-6.8,-0.8,0
21/02/2013,2013,2,21,4.6,-1.4,1.6,0
22/02/2013,2013,2,22,6.3,0.1,3.2,1.4
23/02/2013,2013,2,23,10.4,-2.2,4.1,0
24/02/2013,2013,2,24,4.5,-3,0.8,0
25/02/2013,2013,2,25,6.6,0.9,3.8,0.2
26/02/2013,2013,2,26,7.1,0.2,3.7,0
27/02/2013,2013,2,27,8.9,2.3,5.6,0
28/02/2013,2013,2,28,6.5,-1.4,2.6,
1/3/2013,2013,3,1,12.1,5.4,8.8,0.4
2/3/2013,2013,3,2,12.5,5,8.8,
3/3/2013,2013,3,3,8.8,0.4,4.6,0.6
4/3/2013,2013,3,4,8.2,-2.3,3,0
5/3/2013,2013,3,5,5.5,-1.3,2.1,0
6/3/2013,2013,3,6,3.5,1.4,2.5,1.8
7/3/2013,2013,3,7,6.4,0.2,3.3,0
8/3/2013,2013,3,8,8.4,0.9,4.7,0
9/3/2013,2013,3,9,11.8,-4.7,3.6,0
10/3/2013,2013,3,10,11,0,5.5,0
11/3/2013,2013,3,11,10.5,-2.3,4.1,0
12/3/2013,2013,3,12,13.9,1.6,7.8,1.2
13/03/2013,2013,3,13,16,2.4,9.2,0
14/03/2013,2013,3,14,14.9,8,11.5,0.4
15/03/2013,2013,3,15,17.3,4.7,11,0
16/03/2013,2013,3,16,12,1.7,6.9,2
17/03/2013,2013,3,17,9.8,2.1,6,0
18/03/2013,2013,3,18,5,-2.4,1.3,
19/03/2013,2013,3,19,9.1,-6.5,1.3,0
20/03/2013,2013,3,20,11.5,3.6,7.6,
21/03/2013,2013,3,21,7.5,-1.8,2.9,0.2
22/03/2013,2013,3,22,7.7,-5.9,0.9,0
23/03/2013,2013,3,23,7.6,-6.1,0.8,0
24/03/2013,2013,3,24,10.6,-5.5,2.6,0
25/03/2013,2013,3,25,11.3,-5.7,2.8,0
26/03/2013,2013,3,26,12.7,-5.9,3.4,0
27/03/2013,2013,3,27,14.3,-3.1,5.6,0
28/03/2013,2013,3,28,16.1,1,8.6,0
29/03/2013,2013,3,29,18.5,-1.9,8.3,0
30/03/2013,2013,3,30,16.4,-1.3,7.6,0
31/03/2013,2013,3,31,18.2,-0.8,8.7,0
1/4/2013,2013,4,1,18.4,2.1,10.3,0
2/4/2013,2013,4,2,20.3,0.4,10.4,0
3/4/2013,2013,4,3,17.5,2.9,10.2,0
4/4/2013,2013,4,4,10.5,6.6,8.6,4.4
5/4/2013,2013,4,5,16.4,8.4,12.4,0.2
6/4/2013,2013,4,6,14.1,3.8,9,15.4
7/4/2013,2013,4,7,7.2,3,5.1,9.8
8/4/2013,2013,4,8,11.9,3.2,7.6,10
9/4/2013,2013,4,9,13.1,-1.5,5.8,0
10/4/2013,2013,4,10,13.6,5.8,9.7,2
11/4/2013,2013,4,11,12.4,2.6,7.5,0
12/4/2013,2013,4,12,10.2,-1.1,4.6,0.2
13/04/2013,2013,4,13,11.5,1.8,6.7,0
14/04/2013,2013,4,14,9,-0.6,4.2,2.8
15/04/2013,2013,4,15,8.3,1,4.7,4.2
16/04/2013,2013,4,16,13.6,-0.7,6.5,0
17/04/2013,2013,4,17,13.3,-1.8,5.8,
18/04/2013,2013,4,18,15.6,0,7.8,1.6
19/04/2013,2013,4,19,18.5,7.6,13.1,0
20/04/2013,2013,4,20,14,5.6,9.8,0
21/04/2013,2013,4,21,12.2,2.4,7.3,0.4
22/04/2013,2013,4,22,15.4,-4.4,5.5,0
23/04/2013,2013,4,23,15.8,0.3,8.1,0
24/04/2013,2013,4,24,19.1,-1.4,8.9,0
25/04/2013,2013,4,25,23,1.1,12.1,0
26/04/2013,2013,4,26,23.9,5.9,14.9,0
27/04/2013,2013,4,27,19.5,6.4,13,0
28/04/2013,2013,4,28,18.3,1,9.7,0
29/04/2013,2013,4,29,10.7,2.7,6.7,0.2
30/04/2013,2013,4,30,12.3,-0.2,6.1,1.4
1/5/2013,2013,5,1,17.5,-4.2,6.7,0
2/5/2013,2013,5,2,19.8,7.2,13.5,1.2
3/5/2013,2013,5,3,21.5,5.5,13.5,0
4/5/2013,2013,5,4,22.5,4.9,13.7,0
5/5/2013,2013,5,5,24.6,6,15.3,0
6/5/2013,2013,5,6,26.5,4.3,15.4,0
7/5/2013,2013,5,7,26.9,6.3,16.6,0
8/5/2013,2013,5,8,28.5,9.8,19.2,0
9/5/2013,2013,5,9,28,6.3,17.2,0
10/5/2013,2013,5,10,28.9,9.8,19.4,0
11/5/2013,2013,5,11,30.3,10.4,20.4,0
12/5/2013,2013,5,12,25.9,13.3,19.6,0
13/05/2013,2013,5,13,20,10.2,15.1,10.2
14/05/2013,2013,5,14,17.7,4,10.9,0
15/05/2013,2013,5,15,20.6,5.7,13.2,0
16/05/2013,2013,5,16,,,,
17/05/2013,2013,5,17,23.5,9.1,16.3,14.2
18/05/2013,2013,5,18,18.8,10.2,14.5,2.8
19/05/2013,2013,5,19,22.8,4.9,13.9,0
20/05/2013,2013,5,20,23.4,5.5,14.5,0
21/05/2013,2013,5,21,,,,
22/05/2013,2013,5,22,12,7.8,9.9,6.6
23/05/2013,2013,5,23,16.5,3.7,10.1,0.2
24/05/2013,2013,5,24,18.5,1.8,10.2,0.4
25/05/2013,2013,5,25,18.8,3.3,11.1,0
26/05/2013,2013,5,26,21.9,3.5,12.7,0
27/05/2013,2013,5,27,19.5,10.4,15,2.2
28/05/2013,2013,5,28,20.7,11.4,16.1,4
29/05/2013,2013,5,29,18.4,10.8,14.6,9.4
30/05/2013,2013,5,30,18.2,7.1,12.7,1.2
31/05/2013,2013,5,31,22,3.7,12.9,0
1/6/2013,2013,6,1,19.2,6.1,12.7,3.8
2/6/2013,2013,6,2,20.9,9.6,15.3,0.6
3/6/2013,2013,6,3,24.1,6.1,15.1,0
4/6/2013,2013,6,4,27.9,6.3,17.1,0
5/6/2013,2013,6,5,28,11.9,20,0
6/6/2013,2013,6,6,29.2,10.3,19.8,0
7/6/2013,2013,6,7,27.8,15.4,21.6,0
8/6/2013,2013,6,8,26.3,6.4,16.4,0
9/6/2013,2013,6,9,24.1,5.2,14.7,0
10/6/2013,2013,6,10,24.9,8.1,16.5,0
11/6/2013,2013,6,11,25.8,9.9,17.9,0
12/6/2013,2013,6,12,23.2,8.7,16,0
13/06/2013,2013,6,13,24.1,5.4,14.8,0
14/06/2013,2013,6,14,23.4,10.8,17.1,1
15/06/2013,2013,6,15,26.4,6.2,16.3,0
16/06/2013,2013,6,16,27.6,11.4,19.5,0
17/06/2013,2013,6,17,27.6,14.4,21,2
18/06/2013,2013,6,18,20.4,13.4,16.9,5.8
19/06/2013,2013,6,19,16.9,13,15,4
20/06/2013,2013,6,20,15.2,11.4,13.3,17.4
21/06/2013,2013,6,21,20.1,11.8,16,0
22/06/2013,2013,6,22,23.3,10.7,17,2
23/06/2013,2013,6,23,26.3,12.1,19.2,0.6
24/06/2013,2013,6,24,22.2,13.8,18,11.6
25/06/2013,2013,6,25,22.8,12.9,17.9,0.4
26/06/2013,2013,6,26,23.7,13.5,18.6,8
27/06/2013,2013,6,27,22.2,14.1,18.2,1
28/06/2013,2013,6,28,27,13.6,20.3,0
29/06/2013,2013,6,29,25.7,15.6,20.7,0.2
30/06/2013,2013,6,30,30.9,15.6,23.3,0
1/7/2013,2013,7,1,32.5,15.4,24,0
2/7/2013,2013,7,2,38.5,16.7,27.6,0
3/7/2013,2013,7,3,31.6,15.6,23.6,0
4/7/2013,2013,7,4,29.9,12.2,21.1,0
5/7/2013,2013,7,5,28.9,12,20.5,0
6/7/2013,2013,7,6,28.3,14.9,21.6,0
7/7/2013,2013,7,7,24.8,11.4,18.1,0.8
8/7/2013,2013,7,8,30.1,10.4,20.3,0
9/7/2013,2013,7,9,32.6,11.8,22.2,0
10/7/2013,2013,7,10,32.5,13.7,23.1,0
11/7/2013,2013,7,11,26.5,13.9,20.2,0
12/7/2013,2013,7,12,25.1,7.5,16.3,0
13/07/2013,2013,7,13,28.1,8.6,18.4,0
14/07/2013,2013,7,14,30.8,10.2,20.5,0
15/07/2013,2013,7,15,25.7,12.2,19,0
16/07/2013,2013,7,16,28.9,11,20,0
17/07/2013,2013,7,17,,,,
18/07/2013,2013,7,18,29.1,12.9,21,0
19/07/2013,2013,7,19,34.7,12.5,23.6,0
20/07/2013,2013,7,20,35.4,11.4,23.4,0
21/07/2013,2013,7,21,34.6,13.7,24.2,0
22/07/2013,2013,7,22,34.3,13.2,23.8,0
23/07/2013,2013,7,23,34,13.7,23.9,0
24/07/2013,2013,7,24,35.9,13.2,24.6,0
25/07/2013,2013,7,25,36.8,15.8,26.3,0
26/07/2013,2013,7,26,35.4,12.8,24.1,0
27/07/2013,2013,7,27,30.4,12.1,21.3,0
28/07/2013,2013,7,28,29.3,15.8,22.6,0
29/07/2013,2013,7,29,29.9,13.4,21.7,0
30/07/2013,2013,7,30,31.8,11.1,21.5,0
31/07/2013,2013,7,31,31.3,13.7,22.5,0
1/8/2013,2013,8,1,31.1,17.6,24.4,1
2/8/2013,2013,8,2,,,,
3/8/2013,2013,8,3,29.8,12.8,21.3,3.8
4/8/2013,2013,8,4,28.4,13.5,21,1.8
5/8/2013,2013,8,5,29.9,13.1,21.5,0
6/8/2013,2013,8,6,34.2,11.6,22.9,0
7/8/2013,2013,8,7,31.9,14.4,23.2,0
8/8/2013,2013,8,8,33,15.3,24.2,0
9/8/2013,2013,8,9,33.3,16.4,24.9,0
10/8/2013,2013,8,10,33.3,18.6,26,0
11/8/2013,2013,8,11,33.1,18.1,25.6,2.8
12/8/2013,2013,8,12,32.4,13.2,22.8,0
13/08/2013,2013,8,13,32.5,15.5,24,0
14/08/2013,2013,8,14,31.6,11.9,21.8,0
15/08/2013,2013,8,15,30.5,18.1,24.3,1.4
16/08/2013,2013,8,16,30.3,13.3,21.8,0
17/08/2013,2013,8,17,30.1,16.1,23.1,1.2
18/08/2013,2013,8,18,29.4,10.2,19.8,0
19/08/2013,2013,8,19,29.7,13.1,21.4,0
20/08/2013,2013,8,20,27.5,7.7,17.6,0
21/08/2013,2013,8,21,28.1,11.5,19.8,0
22/08/2013,2013,8,22,28.4,10.9,19.7,0
23/08/2013,2013,8,23,22.9,14.8,18.9,1.4
24/08/2013,2013,8,24,27.8,13.4,20.6,0
25/08/2013,2013,8,25,27.3,13,20.2,0
26/08/2013,2013,8,26,25,16,20.5,1.2
27/08/2013,2013,8,27,25.4,12.8,19.1,0
28/08/2013,2013,8,28,23.9,14.2,19.1,0.2
29/08/2013,2013,8,29,24.6,14.8,19.7,8.6
30/08/2013,2013,8,30,26.3,13.3,19.8,0
31/08/2013,2013,8,31,25.7,9.8,17.8,0
1/9/2013,2013,9,1,27.8,10.2,19,0
2/9/2013,2013,9,2,31.1,11.5,21.3,0
3/9/2013,2013,9,3,31.5,13.4,22.5,0
4/9/2013,2013,9,4,22.3,14.7,18.5,17.2
5/9/2013,2013,9,5,23.9,15.4,19.7,0
6/9/2013,2013,9,6,20.6,13.6,17.1,8.8
7/9/2013,2013,9,7,20.3,12.8,16.6,2.6
8/9/2013,2013,9,8,25.2,12.2,18.7,0.8
9/9/2013,2013,9,9,26.6,10.9,18.8,0
10/9/2013,2013,9,10,27,12.5,19.8,0
11/9/2013,2013,9,11,26.8,11.8,19.3,0
12/9/2013,2013,9,12,28.3,12.1,20.2,0
13/09/2013,2013,9,13,28.9,13.1,21,0
14/09/2013,2013,9,14,27.6,13,20.3,0
15/09/2013,2013,9,15,27.3,12.6,20,0
16/09/2013,2013,9,16,24.4,13.1,18.8,9
17/09/2013,2013,9,17,21.8,11.7,16.8,0
18/09/2013,2013,9,18,21.8,10.4,16.1,0.4
19/09/2013,2013,9,19,22.3,3.7,13,0.9
20/09/2013,2013,9,20,21.2,4.7,13,0
21/09/2013,2013,9,21,21.7,9,15.4,2.6
22/09/2013,2013,9,22,18,5.1,11.6,0.8
23/09/2013,2013,9,23,17.3,9.1,13.2,2.8
24/09/2013,2013,9,24,17.9,4.1,11,0
25/09/2013,2013,9,25,19.1,3,11.1,2.4
26/09/2013,2013,9,26,16.9,5.8,11.4,3.4
27/09/2013,2013,9,27,12.6,2.2,7.4,3.6
28/09/2013,2013,9,28,16.8,11.3,14.1,2.8
29/09/2013,2013,9,29,15.4,7.6,11.5,0.8
30/09/2013,2013,9,30,15.9,6.5,11.2,12.6
1/10/2013,2013,10,1,14.5,4.9,9.7,0.8
2/10/2013,2013,10,2,11.6,1.9,6.8,3.6
3/10/2013,2013,10,3,14.4,4.5,9.5,0
4/10/2013,2013,10,4,16.4,-1.7,7.4,0
5/10/2013,2013,10,5,14.6,7.8,11.2,0
6/10/2013,2013,10,6,19.4,5.9,12.7,0
7/10/2013,2013,10,7,17.5,11.2,14.4,0.6
8/10/2013,2013,10,8,13.6,7.2,10.4,0.6
9/10/2013,2013,10,9,14,0.6,7.3,0
10/10/2013,2013,10,10,14.5,1.8,8.2,0.2
11/10/2013,2013,10,11,12,-3.3,4.4,0
12/10/2013,2013,10,12,14.8,5.5,10.2,0.4
13/10/2013,2013,10,13,14.3,2.8,8.6,0
14/10/2013,2013,10,14,12.7,0.3,6.5,0
15/10/2013,2013,10,15,13.8,-1.6,6.1,0.2
16/10/2013,2013,10,16,14.2,5.2,9.7,
17/10/2013,2013,10,17,14.1,1,7.6,0
18/10/2013,2013,10,18,11.8,-1.1,5.4,0
19/10/2013,2013,10,19,12.3,-0.9,5.7,0
20/10/2013,2013,10,20,13.5,1.6,7.6,0
21/10/2013,2013,10,21,13.7,2.3,8,0
22/10/2013,2013,10,22,12.1,0.1,6.1,0
23/10/2013,2013,10,23,10.4,6.4,8.4,0
24/10/2013,2013,10,24,10.3,4.9,7.6,
25/10/2013,2013,10,25,9.3,6.2,7.8,0
26/10/2013,2013,10,26,8.5,6.7,7.6,0
27/10/2013,2013,10,27,11.8,4.7,8.3,2.4
28/10/2013,2013,10,28,11.4,2,6.7,0
29/10/2013,2013,10,29,9.6,-2.9,3.4,0
30/10/2013,2013,10,30,9.6,-4.5,2.6,0
31/10/2013,2013,10,31,13.6,2.8,8.2,0
1/11/2013,2013,11,1,9.9,-1.3,4.3,0
2/11/2013,2013,11,2,8.9,5.1,7,11
3/11/2013,2013,11,3,7.9,2.5,5.2,0
4/11/2013,2013,11,4,7.6,-3.5,2.1,0
5/11/2013,2013,11,5,4.2,-1.7,1.3,6.2
6/11/2013,2013,11,6,4.9,-1.3,1.8,0
7/11/2013,2013,11,7,5.8,3.2,4.5,3.2
8/11/2013,2013,11,8,8.5,2.2,5.4,0
9/11/2013,2013,11,9,5.5,-3.5,1,1.2
10/11/2013,2013,11,10,6.3,2.6,4.5,2.6
11/11/2013,2013,11,11,6.7,2.6,4.7,2.2
12/11/2013,2013,11,12,9.5,2.8,6.2,0.4
13/11/2013,2013,11,13,10.7,7,8.9,0
14/11/2013,2013,11,14,9.1,-0.4,4.4,0
15/11/2013,2013,11,15,5.1,-2,1.6,6.6
16/11/2013,2013,11,16,6.8,0.9,3.9,4.6
17/11/2013,2013,11,17,6.4,-2.1,2.2,4
18/11/2013,2013,11,18,8.9,3.1,6,1.6
19/11/2013,2013,11,19,9.7,-1.2,4.3,0.6
20/11/2013,2013,11,20,-1.2,-9.5,-5.4,0
21/11/2013,2013,11,21,-1.6,-10.8,-6.2,0
22/11/2013,2013,11,22,-0.2,-9.3,-4.8,0
23/11/2013,2013,11,23,0.9,-10.1,-4.6,0
24/11/2013,2013,11,24,3.5,-5.6,-1.1,0
25/11/2013,2013,11,25,4,-4.8,-0.4,0
26/11/2013,2013,11,26,2.8,-5,-1.1,0
27/11/2013,2013,11,27,3.1,-7.6,-2.3,0
28/11/2013,2013,11,28,2.4,-0.8,0.8,0
29/11/2013,2013,11,29,1.7,-0.9,0.4,0
30/11/2013,2013,11,30,3.7,0.8,2.3,1.2
1/12/2013,2013,12,1,4,1.5,2.8,4.6
2/12/2013,2013,12,2,2.8,-4.7,-1,0.4
3/12/2013,2013,12,3,-2.3,-5.6,-4,0
4/12/2013,2013,12,4,-4.2,-11,-7.6,0
5/12/2013,2013,12,5,-6.5,-12.9,-9.7,0
6/12/2013,2013,12,6,-6.9,-11,-9,0
7/12/2013,2013,12,7,-8.8,-13.8,-11.3,0
8/12/2013,2013,12,8,-6.5,-13.1,-9.8,0.2
9/12/2013,2013,12,9,-6,-7.7,-6.9,0
10/12/2013,2013,12,10,-3.8,-11.3,-7.6,0
11/12/2013,2013,12,11,-0.1,-11.3,-5.7,
12/12/2013,2013,12,12,1.2,-0.8,0.2,0
13/12/2013,2013,12,13,1.6,-1.7,-0.1,0
14/12/2013,2013,12,14,3,-0.5,1.3,0
15/12/2013,2013,12,15,4.7,2.5,3.6,0
16/12/2013,2013,12,16,3.9,1.3,2.6,0
17/12/2013,2013,12,17,4.7,1,2.9,0
18/12/2013,2013,12,18,3.3,-2.2,0.6,0.4
19/12/2013,2013,12,19,-0.2,-7.5,-3.9,0
20/12/2013,2013,12,20,-2.4,-8.7,-5.6,5.2
21/12/2013,2013,12,21,-1.4,-8.6,-5,0.2
